,pca_1_t,pca_2_t,pca_3_t,pca_4_t,pca_5_t,pca_6_t,pca_7_t,pca_8_t,pca_9_t,pca_10_t,pca_11_t,pca_12_t,pca_13_t,pca_14_t,pca_15_t,pca_16_t,pca_17_t,pca_18_t,pca_19_t,pca_20_t,pca_21_t,pca_22_t,pca_23_t,pca_24_t,pca_25_t,pca_26_t,pca_27_t,pca_28_t,pca_29_t,pca_30_t,pca_1_s,pca_2_s,pca_3_s,pca_4_s,pca_5_s,pca_6_s,pca_7_s,pca_8_s,pca_9_s,pca_10_s,pca_11_s,pca_12_s,pca_13_s,pca_14_s,pca_15_s,pca_16_s,pca_17_s,pca_18_s,pca_19_s,pca_20_s,pca_21_s,pca_22_s,pca_23_s,pca_24_s,pca_25_s,pca_26_s,pca_27_s,pca_28_s,pca_29_s,pca_30_s,sentiment_title,sentiment_summary
20,-0.07711674,-0.32542375,-0.4604332,-0.2632696,-0.020787112,-0.029251356,-0.12381193,-0.5075764,-0.19120364,0.54222286,-0.52130604,-0.6142397,-0.104182765,-0.62435335,0.07369871,0.44975257,0.16608927,0.12092887,-0.16346277,0.3668244,-0.2586374,-0.24897236,-0.37102285,-0.51010776,-0.5034633,0.4293562,0.3649786,-0.15946335,0.00055830926,0.05541586,-1.0185341,0.7003589,-0.16306658,-0.61103696,-0.13621385,-0.11887358,0.053697437,-0.44582897,-0.74322015,0.31772915,0.29505602,0.08584991,0.04054144,0.44766718,-0.21083602,0.12624782,0.12810867,-0.014052637,0.12546419,-0.36449558,0.3814463,-0.6536403,-0.18603364,-0.11636188,0.33313268,0.52142483,0.52148896,0.21235454,0.05034216,0.0012675188,1,1
21,0.78967315,0.44111407,-1.0421262,-0.05006315,-0.2382673,-0.08159533,0.68530035,0.48520893,-0.32644475,-0.55064464,-0.26201072,0.32352525,0.54057527,-0.13678102,-0.105195455,-0.09713664,0.23213796,0.30660266,-0.99637115,-0.016152017,0.6421275,-0.4019838,0.48321784,-0.13999821,-0.66454643,-0.05998037,0.029747225,-0.23251502,-0.30469912,-0.29741415,-1.1397097,1.6419699,0.2442517,-0.54049593,0.35017526,0.5534128,0.022412352,-0.79700214,-0.39187104,0.6080718,-1.0939423,-0.6566948,0.43113893,0.18723342,-0.28922766,0.36602938,-0.7907556,-0.20342956,0.20728564,-0.8384655,0.6881347,0.12497179,0.27251095,0.53450906,0.6286007,-0.43874383,0.1695363,0.4337264,-0.0016703308,-0.38434103,1,1
22,0.76594895,0.120375454,-0.69108933,-0.45417213,0.2151865,0.33066344,0.9543298,1.4034145,0.15871349,0.36744747,-0.8824729,0.11134264,-0.22449611,-0.7302184,-0.25530717,0.2315103,-0.001244396,0.04335116,-0.7494819,0.40019166,-0.45716885,0.2085761,0.23192623,0.5875629,0.3006224,0.06993964,0.32881686,0.35478508,0.045131978,-0.64654434,-0.77928853,0.30632937,0.5495468,-0.018402308,-0.4149106,0.33588803,-0.003950037,0.03267266,0.84547055,0.2883568,-0.13557059,0.7711845,-0.48208997,0.5665244,0.39654973,-0.29348153,-0.20000374,0.31089744,0.15066314,0.4545019,0.3820651,0.72227263,-0.008568428,-0.30898973,-0.2009139,0.28278595,0.276929,-0.1387978,0.06390796,-0.38566014,1,1
23,-0.05803679,0.29377908,-0.15941003,-0.42407793,-0.10711154,-0.46131915,-0.06871125,-0.07171027,-0.57042897,0.51007396,0.94211936,0.77191335,-0.704463,-0.017095912,-0.3330475,0.03054899,-0.0659015,0.48433065,0.24735266,0.80832386,0.08776059,0.34560704,0.55435026,-0.38578662,0.20638004,0.23010851,-0.39556605,-0.13473389,0.3650578,-0.08132223,-0.81030035,1.1683064,-0.7797068,0.18569216,0.57588613,0.45681116,-0.64296454,-0.06817834,0.3394815,0.24807446,-0.4762351,-0.06687867,-0.19257747,-1.2423372,-1.3465338,-0.69392055,-0.25882962,-0.08167319,-0.3157256,-0.2364203,0.26155093,-0.07597752,-0.552084,-0.12043683,0.1503143,-0.27570117,0.8734131,-0.18888527,-0.2776661,0.43710905,1,1
24,0.23953651,1.1382673,-0.07643728,0.203283,-0.42216972,0.71012926,0.41638607,-0.21982288,-0.42253262,0.8888553,-0.060947157,0.3522641,-0.19162527,0.30861562,-0.5072836,0.13294396,-0.4001994,0.6151408,0.30971673,0.3646679,0.3907271,0.026004408,-0.09951987,0.52025783,-0.22845002,-0.24341731,-0.2725913,-0.04658465,0.19882669,-0.08873659,-0.44496423,1.244192,0.9076637,-0.90230066,-0.3368489,1.23576,-0.49031973,0.2243549,-0.6266178,0.07014566,0.110967614,-0.8187742,-0.59425986,-0.117764235,-0.111750335,-0.37433195,0.6987359,0.6268772,0.28423682,0.14482477,0.048752263,0.32392508,0.41290948,0.038972385,-0.28394127,-0.5209304,0.14077076,-0.4808867,0.10257801,0.48778453,1,1
25,-0.35689935,0.35686857,-0.27196816,0.28243074,-0.46756667,0.25050086,-0.18986768,0.42093554,-0.03428786,0.070661165,-0.17622614,-0.003200926,-0.28767812,0.30666524,-0.3476367,0.49495456,-0.17020576,0.23202018,0.7931088,0.56427085,0.28406322,0.4593888,-0.36479384,-0.22515847,-0.22926843,-0.16190955,0.25674647,-0.13351184,0.11394013,-0.3831132,-0.8267693,0.59155697,-0.9411785,-0.32374424,0.20666064,-1.2869917,-0.5895419,-0.38195008,-0.6964226,-0.6194267,-0.3870859,0.21739246,0.43077308,-0.0912009,0.053504765,-0.10597827,0.3424555,-0.22482476,0.19007161,0.05244876,-0.13099493,-0.49244466,-0.3367375,-0.5621085,-0.3446768,-0.3345682,-0.5777465,-0.50491136,0.36958754,0.030915976,1,1
26,1.7790022,0.21712813,0.4162041,-0.0977135,-0.961479,-0.20034489,0.36023426,-0.6694188,0.24024035,-0.1830997,-0.2900068,0.97221375,0.6897105,0.6764024,0.115061566,0.07645377,-0.25903654,0.28545678,-0.99959195,-0.118185215,-0.096761554,0.42831776,0.2399962,0.083661534,0.10424043,0.43148303,0.023963258,0.09757683,-0.6121292,-0.26364055,-1.1615741,1.2355094,0.6092863,1.1196783,0.4803107,-0.04304108,0.52269864,0.27899247,-0.49849904,0.9046357,-0.87805057,0.101813555,-0.71388006,-0.21196163,-0.1575404,0.049551085,-0.5208521,-0.7803058,0.034339875,0.338789,-0.2527356,0.40019983,0.19574639,0.61427104,-0.29487616,-0.27886146,0.78310025,0.15083192,-0.75359654,0.73265135,0,1
27,1.336906,0.14218093,-0.21478122,0.9540741,-1.1209254,-0.9579402,-0.577577,1.0407791,-0.15131375,0.44101116,-0.45630744,0.50409275,0.37724116,0.37165454,0.22536099,-0.25027633,0.3861517,-0.20346875,-0.23030517,0.37315583,0.38311598,-0.03285037,-0.6123732,-0.0930705,-0.08407609,1.3604243,0.6993792,0.2932491,0.06769161,-0.29256886,-0.8868191,1.4572306,0.16623555,0.07826688,0.6428829,0.120660305,-0.6248497,0.02324292,-0.5154784,-0.011860721,-1.0718845,1.0586597,-0.6871072,0.3398792,1.1684847,0.42569864,-0.5153477,-0.46685582,0.12671624,-0.7444539,0.11871745,-0.1576601,-0.3500096,-0.64856577,0.43384445,0.1336805,-0.32943496,-0.7276688,-0.23955643,-0.013105249,1,1
28,0.18556309,1.2399132,-0.39898962,0.77259153,-0.12893426,0.5887488,-0.3171244,-0.19842133,-0.5934831,0.18951333,0.34226713,0.23456144,-0.38030842,0.29336715,0.06622814,0.08706187,-0.5224101,0.17230052,-0.081649706,0.83761746,0.054735824,-0.2981112,0.060185663,0.17072168,-0.50672746,-0.15841994,-0.040150754,0.27064055,0.25336152,-0.36304027,-1.1574492,1.7344241,0.25224862,-0.056070723,0.07323333,0.23252048,0.9616451,-0.0041372925,0.29340798,0.6051285,0.55940896,-0.83625823,-0.33994755,0.18723106,0.2575186,0.4101812,-0.40555173,-0.28976232,-0.062450685,0.055656932,-0.18169796,0.9948175,0.072966725,0.23676859,0.08536961,-0.5683367,0.14692211,0.0013483837,0.49042773,-0.18921727,1,1
29,1.2445266,-1.0728302,-0.6116353,-0.34756878,-1.1615095,-0.3254719,-0.015179157,-1.1450713,-0.07349346,-0.5389376,-0.08993592,0.39088714,-0.7621778,0.32522994,0.31505987,-0.08162492,-0.2698444,0.56660265,0.700818,0.17978975,-0.23646587,-0.26745167,-0.43706796,-0.3380696,-0.145613,-0.2510648,-0.12598568,0.56209135,0.7663889,-0.07233898,-0.93552136,0.7707963,-1.2610776,0.12032513,1.5574327,-0.31428465,0.2523797,-0.59468687,0.24969587,-0.30521125,0.5881567,0.47646087,-0.5783401,0.3158634,-0.33051527,-0.09791729,-0.14125766,0.5762906,-0.576857,0.21597996,0.21640599,0.11054322,-0.008029453,0.15152095,-0.09499565,-0.17750451,-0.06688464,0.4884451,0.03621487,-0.1734196,1,1
30,-0.21396112,-0.3991111,0.119210675,0.69785106,-0.18054345,0.45179284,-0.26469773,0.8801587,-0.4524128,-0.42166334,0.78255993,0.9811653,0.076021075,-0.33178854,1.1823723,0.009873807,0.5163276,-0.29599023,-0.53716785,-0.3752396,-0.22250368,-0.348419,-0.54769313,-0.43598723,-0.5484732,-0.1809893,0.23497313,-0.46902257,0.4475059,-0.07860449,-0.39577386,-0.6817453,0.46143904,-1.0495987,0.47721106,-0.47880113,-0.68484026,-0.6308736,-0.1814266,-0.37301522,0.151609,1.7550762,-0.030409813,-0.6139077,-0.5221051,0.23206988,-0.927378,0.7686089,-0.12170276,-0.47101557,-0.43844035,-0.23366567,0.16338201,-0.6396558,0.53075325,-0.18095396,0.8832458,0.25331858,0.5143354,0.30064195,1,1
31,0.2643987,0.4093203,0.055176064,0.0897489,0.68885255,0.47856155,0.5372674,-1.1153083,-0.9016782,0.53534544,0.3103869,-0.009595141,-0.06985878,0.04001129,0.6480606,-0.028400041,-0.27635515,0.97254884,-0.10496559,0.07316387,0.028377965,0.14899828,-0.080051914,0.06758051,-0.22345209,-0.016258586,-0.36038622,-0.013089955,-0.9638647,0.4888285,-0.37582687,0.7295301,-0.31054166,-0.8918345,-0.75955296,-0.16835211,1.1414999,-0.7106369,-0.5758661,0.33494747,0.21937796,0.023342222,0.038110122,-0.8215749,-0.101352565,0.6092668,0.28157333,0.19331868,-0.28901026,-0.022625811,0.16768654,0.48752162,-0.26922625,0.26169306,-0.13307011,-0.17238748,-0.076993436,0.32921916,0.066550165,0.4666,1,1
